Philipps-MacBook-Pro:btc-liquidity philippbraun$ python main.py
ETHOS/ETH 	0.17 	15450.78
ETH/USD 	2.15 	15452.93
EVX/ETH 	0.57 	15453.50
FREC/ETH 	0.10 	15453.60
GAT/ETH 	0.61 	15454.21
GCP/ETH 	0.67 	15454.88
GNO/ETH 	0.55 	15455.44
GNT/ETH 	0.88 	15456.31
GVT/ETH 	0.11 	15456.42
HGT/ETH 	0.38 	15456.80
HVN/ETH 	0.63 	15457.43
ICX/ETH 	0.45 	15457.88
IND/ETH 	0.10 	15457.98
IOST/ETH 	0.24 	15458.21
KEY/ETH 	0.35 	15458.56
LCD/ETH 	0.10 	15458.66
LC/ETH 	0.10 	15458.76
LOC/ETH 	0.12 	15458.88
LRC/ETH 	0.28 	15459.16
MANA/ETH 	0.10 	15459.26
MSP/ETH 	0.13 	15459.39
MTL/ETH 	0.26 	15459.65
MWAT/ETH 	0.69 	15460.34
OMG/ETH 	3.98 	15464.32
PCL/ETH 	0.10 	15464.42
PKT/ETH 	2.15 	15466.57
POWR/ETH 	0.22 	15466.79
PPT/ETH 	0.31 	15467.10
QNTU/ETH 	0.03 	15467.13
REP/ETH 	0.71 	15467.84
REQ/ETH 	0.52 	15468.36
SNM/ETH 	0.51 	15468.87
STORJ/ETH 	1.13 	15470.00
SUB/ETH 	0.30 	15470.30
TIME/ETH 	0.04 	15470.34
VEE/ETH 	0.10 	15470.44
VET/ETH 	0.19 	15470.62
VIB/ETH 	0.10 	15470.72
VLD/ETH 	4.70 	15475.42
WAX/ETH 	0.30 	15475.72
WTC/ETH 	0.32 	15476.04
ZRX/ETH 	1.66 	15477.70
===> 	lykke 	15477.70
===> 	mercado 	0.00
ETH/BTC 	89.74 	89.74
ETH/USD 	0.01 	89.75
===> 	mixcoins 	89.75
===> 	negociecoins 	0.00
ETH/BTC 	69.60 	69.60
RUPAY/ETH 	0.02 	69.62
EDDIE/ETH 	0.01 	69.63
CHAMP/ETH 	0.01 	69.64
KGB2/ETH 	0.00 	69.64
SPAR/ETH 	0.01 	69.65
PYY/ETH 	0.00 	69.65
BPC/ETH 	0.00 	69.65
SURGE/ETH 	0.00 	69.66
BCCS/ETH 	0.02 	69.67
TAJ/ETH 	0.02 	69.69
STAR/ETH 	0.00 	69.70
1337/ETH 	0.02 	69.72
42/ETH 	0.06 	69.78
4CHN/ETH 	0.01 	69.79
808/ETH 	0.01 	69.80
ABY/ETH 	0.01 	69.81
AC/ETH 	0.00 	69.81
ADZ/ETH 	0.01 	69.82
AIR/ETH 	0.00 	69.83
ALEX/ETH 	0.04 	69.87
AMY/ETH 	0.01 	69.88
ANC/ETH 	0.01 	69.89
ARB/ETH 	0.04 	69.93
ARG/ETH 	0.02 	69.95
ASAFE2/ETH 	0.02 	69.97
ATCC/ETH 	0.05 	70.02
ATMOS/ETH 	0.01 	70.03
ATOM/ETH 	0.02 	70.05
AUR/ETH 	0.02 	70.07
BASH/ETH 	0.04 	70.11
BCC/ETH 	0.06 	70.17
BCOIN/ETH 	0.03 	70.20
BDL/ETH 	0.01 	70.20
BELA/ETH 	0.01 	70.22
BET/ETH 	0.00 	70.22
BIRD/ETH 	0.03 	70.25
BITB/ETH 	0.01 	70.26
BITS/ETH 	0.02 	70.28
BLK/ETH 	0.03 	70.32
BLOCK/ETH 	0.02 	70.33
BOAT/ETH 	0.10 	70.44
BOB/ETH 	0.02 	70.46
BON/ETH 	0.00 	70.46
BOPS/ETH 	0.02 	70.47
BSD/ETH 	0.00 	70.48
BTA/ETH 	0.04 	70.52
BTB/ETH 	0.00 	70.52
BTCD/ETH 	0.03 	70.56
BTCR/ETH 	0.02 	70.58
BTG/ETH 	0.01 	70.59
BTM/ETH 	0.03 	70.62
BTPL/ETH 	0.01 	70.62
BTX/ETH 	0.01 	70.63
BUK2/ETH 	0.01 	70.64
BUN/ETH 	0.00 	70.64
CAGE/ETH 	0.00 	70.64
CAKES/ETH 	0.02 	70.66
CBX/ETH 	0.02 	70.68
CCC/ETH 	0.00 	70.68
CDC/ETH 	0.02 	70.70
CDN/ETH 	0.01 	70.71
CDO/ETH 	0.00 	70.71
CF/ETH 	0.01 	70.72
CHC/ETH 	0.01 	70.72
CHESS/ETH 	0.01 	70.74
CHIP/ETH 	0.02 	70.76
CJ/ETH 	0.02 	70.78
CKS/ETH 	0.02 	70.80
CMT/ETH 	0.02 	70.82
CNC/ETH 	0.01 	70.83
CNO/ETH 	0.04 	70.87
CNTF/ETH 	0.01 	70.88
COOC/ETH 	0.00 	70.88
VADE/ETH 	0.02 	70.90
COXST/ETH 	0.01 	70.92
CREA/ETH 	0.01 	70.93
CREED/ETH 	0.02 	70.96
CSMC/ETH 	0.01 	70.97
CV2/ETH 	0.24 	71.21
CWXT/ETH 	0.02 	71.23
DASH/ETH 	0.00 	71.23
DGB/ETH 	0.02 	71.25
DGC/ETH 	0.02 	71.27
DIME/ETH 	0.14 	71.41
DMB/ETH 	0.06 	71.47
DNR/ETH 	0.02 	71.49
DOGE/ETH 	1.34 	72.83
DPC/ETH 	0.01 	72.84
EAC/ETH 	0.00 	72.84
ECA/ETH 	0.56 	73.40
ECO/ETH 	0.02 	73.42
EDRC/ETH 	0.01 	73.42
EFL/ETH 	0.01 	73.43
ELP/ETH 	0.01 	73.44
EMB/ETH 	0.00 	73.44
EMD/ETH 	0.01 	73.45
EMP/ETH 	0.00 	73.45
ENZO/ETH 	0.01 	73.46
ERY/ETH 	0.01 	73.47
ESP2/ETH 	0.01 	73.48
EUUC/ETH 	0.00 	73.48
EVIL/ETH 	0.00 	73.48
EVO/ETH 	0.01 	73.49
FAL/ETH 	0.01 	73.49
FETSH/ETH 	0.01 	73.50
FIDGT/ETH 	0.00 	73.50
FJC/ETH 	0.02 	73.52
FLO/ETH 	0.02 	73.55
FLT/ETH 	0.01 	73.56
FLVR/ETH 	0.01 	73.57
FRN/ETH 	0.02 	73.59
FUNK/ETH 	0.01 	73.60
G3N/ETH 	0.01 	73.61
GAME/ETH 	0.01 	73.62
GAP/ETH 	0.02 	73.64
GCC/ETH 	0.02 	73.66
GCN/ETH 	0.03 	73.68
GDC/ETH 	0.03 	73.72
GILL/ETH 	0.14 	73.86
GLD/ETH 	0.01 	73.86
GLT/ETH 	0.01 	73.88
GLTC/ETH 	0.02 	73.90
GMF/ETH 	0.01 	73.91
NLX/ETH 	0.01 	73.92
GXC/ETH 	0.00 	73.92
GXP/ETH 	0.00 	73.93
HALF/ETH 	0.00 	73.93
HALLO/ETH 	0.03 	73.96
HEX/ETH 	0.00 	73.96
HPC/ETH 	0.03 	73.99
HYP/ETH 	0.01 	74.01
HYPER/ETH 	0.01 	74.02
ICOB/ETH 	0.02 	74.03
IFC/ETH 	1.07 	75.11
IFLT/ETH 	0.02 	75.12
IKON/ETH 	0.01 	75.13
IMX/ETH 	0.00 	75.13
INFO/ETH 	0.01 	75.15
INSN/ETH 	0.07 	75.22
IRL/ETH 	0.02 	75.24
ITI/ETH 	0.02 	75.26
J/ETH 	0.03 	75.29
JIN/ETH 	0.03 	75.32
KARMC/ETH 	0.01 	75.33
KASHH/ETH 	0.00 	75.33
KBC/ETH 	0.07 	75.40
KED/ETH 	0.03 	75.43
KGC/ETH 	0.01 	75.44
KIC/ETH 	0.02 	75.46
KOBO/ETH 	0.01 	75.47
KUMA/ETH 	0.04 	75.51
KURT/ETH 	0.05 	75.56
LBTC/ETH 	0.01 	75.57
LDC/ETH 	0.00 	75.57
LDOGE/ETH 	0.02 	75.59
LEPEN/ETH 	0.02 	75.61
LINX/ETH 	0.01 	75.62
LOT/ETH 	0.03 	75.64
LTB/ETH 	0.01 	75.65
LTC/ETH 	0.28 	75.92
LYC/ETH 	0.03 	75.95
MBYT/ETH 	0.03 	75.98
MEC/ETH 	0.01 	75.99
MEOW/ETH 	0.00 	75.99
MGC/ETH 	0.08 	76.07
MILO/ETH 	0.01 	76.08
MINT/ETH 	0.02 	76.10
MNOVA/ETH 	0.02 	76.12
MOIN/ETH 	0.03 	76.15
MOON/ETH 	1.96 	78.11
MARS/ETH 	0.01 	78.12
NANOX/ETH 	0.01 	78.13
NAV/ETH 	0.00 	78.13
NET/ETH 	0.02 	78.15
NKA/ETH 	0.02 	78.17
NLC2/ETH 	0.00 	78.18
NLG/ETH 	0.01 	78.19
NOBT/ETH 	0.01 	78.20
NOTE/ETH 	0.01 	78.21
NPOINT/ETH 	0.15 	78.36
NVC/ETH 	0.01 	78.37
NYAN/ETH 	0.02 	78.39
OCN/ETH 	0.00 	78.39
OGN/ETH 	0.01 	78.40
OHM/ETH 	0.01 	78.41
OK/ETH 	0.01 	78.42
ORB/ETH 	0.12 	78.55
OSC/ETH 	0.02 	78.57
PAK/ETH 	0.01 	78.58
PI/ETH 	0.00 	78.58
PIGGY/ETH 	0.02 	78.60
PINK/ETH 	0.00 	78.61
PIVX/ETH 	0.01 	78.61
PND/ETH 	0.01 	78.62
POP/ETH 	0.02 	78.64
POST/ETH 	0.01 	78.66
POSW/ETH 	0.02 	78.68
POT/ETH 	0.01 	78.69
PPC/ETH 	0.02 	78.71
PRIMU/ETH 	0.01 	78.72
PSB/ETH 	0.01 	78.73
PTC/ETH 	0.01 	78.74
PULSE/ETH 	0.02 	78.76
PUT/ETH 	0.01 	78.76
PXI/ETH 	0.01 	78.77
QRK/ETH 	0.02 	78.79
QTL/ETH 	0.01 	78.80
RAIN/ETH 	0.00 	78.81
RBBT/ETH 	0.05 	78.86
RBT/ETH 	0.01 	78.87
RDD/ETH 	0.36 	79.23
REGA/ETH 	0.01 	79.24
REV/ETH 	0.01 	79.25
RIN/ETH 	0.01 	79.25
RUBIT/ETH 	0.00 	79.25
RUP/ETH 	0.01 	79.27
SAYA/ETH 	0.02 	79.29
SBC/ETH 	0.00 	79.29
SCORE/ETH 	0.00 	79.30
SH/ETH 	0.01 	79.30
SKEL/ETH 	0.01 	79.31
SKN/ETH 	0.01 	79.32
SLM/ETH 	0.01 	79.33
SMLY/ETH 	0.23 	79.56
SOCC/ETH 	0.01 	79.57
SONG/ETH 	0.01 	79.58
SPACE/ETH 	0.01 	79.58
SPP/ETH 	0.01 	79.60
SPRT/ETH 	0.00 	79.60
SPT/ETH 	0.01 	79.60
START/ETH 	0.01 	79.61
STCN/ETH 	0.01 	79.62
STK/ETH 	0.00 	79.63
STV/ETH 	0.01 	79.64
SUPER/ETH 	0.01 	79.65
SXC/ETH 	0.01 	79.66
SYNC/ETH 	0.02 	79.67
SYNX/ETH 	0.00 	79.68
SYS/ETH 	0.02 	79.70
TAG/ETH 	0.09 	79.79
TALK/ETH 	0.01 	79.80
TEK/ETH 	0.02 	79.82
TES/ETH 	0.01 	79.82
THC/ETH 	0.01 	79.83
TIPS/ETH 	0.36 	80.19
TOKEN/ETH 	0.00 	80.19
TOPAZ/ETH 	0.01 	80.20
TOR/ETH 	0.01 	80.21
TPG/ETH 	0.01 	80.21
TRADE/ETH 	0.01 	80.22
TRC/ETH 	0.02 	80.23
TREAU/ETH 	0.01 	80.24
TRK/ETH 	0.01 	80.25
TROLL/ETH 	0.02 	80.27
TRUMP/ETH 	0.01 	80.28
TSE/ETH 	0.06 	80.34
TYC/ETH 	0.01 	80.35
TYCHO/ETH 	0.01 	80.36
UNH/ETH 	0.01 	80.37
UNI/ETH 	0.01 	80.38
UNIFY/ETH 	0.01 	80.39
USA/ETH 	0.01 	80.40
USC/ETH 	0.01 	80.41
VGC/ETH 	0.01 	80.42
VGINA2/ETH 	0.03 	80.45
VIA/ETH 	0.01 	80.46
VIL/ETH 	0.00 	80.47
VUC/ETH 	0.02 	80.49
WBB/ETH 	0.02 	80.51
WDC/ETH 	0.01 	80.52
WOMEN/ETH 	0.02 	80.53
XBC/ETH 	0.01 	80.54
XC/ETH 	0.01 	80.56
XCN/ETH 	0.02 	80.57
XIN/ETH 	0.02 	80.59
XJO/ETH 	0.01 	80.60
XMG/ETH 	0.03 	80.63
XP/ETH 	0.11 	80.74
XPD/ETH 	0.01 	80.75
XPM/ETH 	0.02 	80.77
XRBC/ETH 	0.01 	80.78
XRE/ETH 	0.01 	80.79
XSPEC/ETH 	0.00 	80.79
XTO/ETH 	0.01 	80.80
XVG/ETH 	0.03 	80.83
XVP/ETH 	0.03 	80.87
XVS/ETH 	0.02 	80.89
XZC/ETH 	0.01 	80.90
YES/ETH 	0.00 	80.90
ZEIT/ETH 	0.00 	80.90
ZET/ETH 	0.01 	80.92
ZMC/ETH 	0.01 	80.92
ZNY/ETH 	0.01 	80.94
ZOI/ETH 	0.01 	80.95
ZUR/ETH 	0.01 	80.96
ETC/ETH 	0.02 	80.98
JEDI/ETH 	0.01 	81.00
HMC/ETH 	0.01 	81.00
MAC/ETH 	0.01 	81.01
CNNC/ETH 	0.01 	81.02
AXF/ETH 	0.01 	81.03
OBC/ETH 	0.00 	81.03
BRK/ETH 	0.00 	81.04
BRX/ETH 	0.01 	81.04
TRIBE/ETH 	0.01 	81.05
GSR/ETH 	0.01 	81.06
FGOLD/ETH 	0.00 	81.06
CMPCO/ETH 	0.03 	81.09
TER/ETH 	0.03 	81.12
LINDA/ETH 	0.05 	81.17
WORM/ETH 	0.01 	81.18
ONX/ETH 	0.01 	81.19
CNBC/ETH 	0.00 	81.19
CYCLNE/ETH 	0.01 	81.20
BUCKS/ETH 	0.01 	81.21
TOA/ETH 	0.01 	81.22
CRM/ETH 	0.00 	81.23
MBC/ETH 	0.01 	81.24
BIRDS/ETH 	0.02 	81.26
YST/ETH 	0.01 	81.26
RUNE/ETH 	0.01 	81.27
BCH/ETH 	0.08 	81.35
CNOTE/ETH 	0.01 	81.35
KOI/ETH 	0.01 	81.36
BTX2/ETH 	0.01 	81.37
LTCU/ETH 	0.02 	81.39
MAGIC/ETH 	0.00 	81.40
VRP/ETH 	0.00 	81.40
ERSO/ETH 	0.00 	81.40
LSC/ETH 	0.01 	81.41
ONION/ETH 	0.28 	81.69
BCCC/ETH 	0.10 	81.80
JAPAN/ETH 	0.01 	81.81
ERA/ETH 	0.01 	81.82
NTRN/ETH 	0.01 	81.83
PDX/ETH 	0.02 	81.85
FRAZ/ETH 	0.01 	81.85
VISIO/ETH 	0.00 	81.86
CESC/ETH 	0.02 	81.87
XMCC/ETH 	0.01 	81.89
ENRG/ETH 	0.02 	81.90
OFW/ETH 	0.00 	81.91
SIGT/ETH 	0.03 	81.94
RUN/ETH 	0.01 	81.95
VIVO/ETH 	0.01 	81.96
EQT/ETH 	0.01 	81.97
ZBC/ETH 	0.01 	81.98
RUC/ETH 	0.01 	81.99
UTB/ETH 	0.01 	82.00
MTNC/ETH 	0.01 	82.01
NZK/ETH 	0.01 	82.02
PHILS/ETH 	0.04 	82.06
WBC/ETH 	0.03 	82.10
SRC/ETH 	0.01 	82.11
BRO/ETH 	0.02 	82.13
XCXT/ETH 	0.01 	82.14
LANA/ETH 	0.02 	82.16
MKB/ETH 	0.01 	82.17
DCC/ETH 	0.00 	82.17
NTM/ETH 	0.00 	82.17
LCP/ETH 	0.02 	82.19
NSR/ETH 	0.02 	82.21
ULA/ETH 	0.02 	82.22
SPICA/ETH 	0.00 	82.22
IZE/ETH 	0.01 	82.23
TSH/ETH 	0.01 	82.24
SRS/ETH 	0.00 	82.24
BRC/ETH 	0.01 	82.26
MTCX/ETH 	0.00 	82.26
LCC/ETH 	0.02 	82.28
MRJA/ETH 	0.01 	82.29
LIONS/ETH 	0.00 	82.29
ITZ/ETH 	0.00 	82.30
XYZ/ETH 	0.01 	82.31
MRNG/ETH 	0.01 	82.32
GET/ETH 	0.01 	82.33
XBY/ETH 	0.01 	82.34
PWC/ETH 	0.01 	82.35
SK21/ETH 	0.02 	82.36
DFS/ETH 	0.01 	82.37
EPR/ETH 	0.00 	82.37
XGOX/ETH 	0.02 	82.39
VSX/ETH 	0.00 	82.39
DMX/ETH 	0.01 	82.41
ETHD/ETH 	0.02 	82.43
POS/ETH 	0.01 	82.44
BCO/ETH 	0.02 	82.46
KB3/ETH 	0.00 	82.47
VOLKS/ETH 	0.00 	82.47
VEGA/ETH 	0.00 	82.47
SIM/ETH 	0.00 	82.47
GNB/ETH 	0.01 	82.48
COLX/ETH 	0.01 	82.49
TZC/ETH 	0.01 	82.50
SCOOBY/ETH 	0.01 	82.51
KNX/ETH 	0.00 	82.51
MATRIX/ETH 	0.01 	82.52
LXM/ETH 	0.00 	82.52
COINS/ETH 	0.01 	82.52
RMC/ETH 	0.01 	82.53
PLACO/ETH 	0.03 	82.56
===> 	nova 	82.56
ETH/CNY 	0.00 	0.00
===> 	okcoincny 	0.00
ETH/USD 	12.24 	12.24
===> 	okcoinusd 	12.24
ETH/BTC 	11598.86 	11598.86
ETH/USDT 	3.11 	11601.97
ETH/USD 	2.72 	11604.69
LTC/ETH 	74.34 	11679.03
ETC/ETH 	372.62 	12051.65
BCH/ETH 	98.42 	12150.08
XRP/ETH 	148.60 	12298.67
XEM/ETH 	11.84 	12310.51
XLM/ETH 	35.65 	12346.16
IOTA/ETH 	124.33 	12470.49
1ST/ETH 	16.06 	12486.55
AAC/ETH 	36.64 	12523.19
ABT/ETH 	29.14 	12552.33
ACE/ETH 	10.14 	12562.47
ACT/ETH 	45.46 	12607.93
AIDOC/ETH 	6.42 	12614.36
AMM/ETH 	4.00 	12618.36
ARK/ETH 	4.30 	12622.66
AST/ETH 	4.08 	12626.74
ATL/ETH 	4.39 	12631.13
AUTO/ETH 	39.90 	12671.03
AVT/ETH 	4.10 	12675.13
BEC/ETH 	10.16 	12685.29
BKX/ETH 	10.46 	12695.75
BNT/ETH 	157.59 	12853.35
BRD/ETH 	10.58 	12863.93
BTM/ETH 	78.11 	12942.04
CAG/ETH 	2.15 	12944.20
CAN/ETH 	15.88 	12960.07
CBT/ETH 	9.14 	12969.21
CHAT/ETH 	8.93 	12978.14
CIC/ETH 	123.00 	13101.14
CMT/ETH 	108.32 	13209.46
CTR/ETH 	0.00 	13209.46
CTXC/ETH 	55.42 	13264.88
CVC/ETH 	18.90 	13283.78
DADI/ETH 	13.10 	13296.88
DASH/ETH 	16.23 	13313.11
DAT/ETH 	8.42 	13321.53
DENT/ETH 	16.22 	13337.75
DGB/ETH 	4.13 	13341.88
DGD/ETH 	7.96 	13349.84
DNA/ETH 	8.81 	13358.65
DNT/ETH 	21.27 	13379.92
DPY/ETH 	9.26 	13389.18
EDO/ETH 	4.42 	13393.60
ELF/ETH 	25.90 	13419.51
ENG/ETH 	6.62 	13426.13
ENJ/ETH 	12.05 	13438.18
EOS/ETH 	395.15 	13833.34
EVX/ETH 	3.44 	13836.77
FairGame/ETH 	43.30 	13880.08
FUN/ETH 	13.05 	13893.13
GAS/ETH 	10.31 	13903.44
GNT/ETH 	20.72 	13924.16
GNX/ETH 	24.04 	13948.20
GSC/ETH 	124.45 	14072.65
GTC/ETH 	96.33 	14168.98
GTO/ETH 	21.44 	14190.42
Hi Mutual Society/ETH 	4.52 	14194.94
HOT/ETH 	8.71 	14203.66
HSR/ETH 	94.78 	14298.44
ICN/ETH 	7.22 	14305.66
ICX/ETH 	11.94 	14317.60
INS/ETH 	10.78 	14328.38
INSUR/ETH 	54.39 	14382.77
INT/ETH 	31.97 	14414.74
IOST/ETH 	26.12 	14440.87
IPC/ETH 	276.56 	14717.43
ITC/ETH 	17.67 	14735.10
KCASH/ETH 	29.32 	14764.42
KEY/ETH 	3.78 	14768.21
KNC/ETH 	68.73 	14836.93
LA/ETH 	2.64 	14839.58
LEND/ETH 	3.51 	14843.09
LEV/ETH 	48.99 	14892.08
LIGHT/ETH 	18.88 	14910.96
LINK/ETH 	1.74 	14912.69
LRC/ETH 	13.77 	14926.46
Maggie/ETH 	12.23 	14938.70
MANA/ETH 	12.73 	14951.43
MCO/ETH 	13.17 	14964.60
MDA/ETH 	4.80 	14969.40
MDT/ETH 	7.98 	14977.38
MITH/ETH 	209.70 	15187.08
MKR/ETH 	41.80 	15228.88
MOF/ETH 	44.40 	15273.28
MOT/ETH 	9.58 	15282.87
MTH/ETH 	13.76 	15296.63
MTL/ETH 	2.19 	15298.81
XRB/ETH 	12.53 	15311.34
NAS/ETH 	27.77 	15339.11
NEO/ETH 	94.38 	15433.49
NGC/ETH 	10.92 	15444.41
NULS/ETH 	12.58 	15457.00
OAX/ETH 	6.77 	15463.77
OF/ETH 	23.00 	15486.76
OKB/ETH 	969.34 	16456.10
OMG/ETH 	22.05 	16478.15
ONT/ETH 	52.53 	16530.68
OST/ETH 	14.15 	16544.83
PAY/ETH 	39.09 	16583.92
POE/ETH 	4.29 	16588.21
PPT/ETH 	15.01 	16603.22
PRA/ETH 	33.45 	16636.67
PST/ETH 	8.16 	16644.83
QTUM/ETH 	73.72 	16718.55
QUN/ETH 	8.52 	16727.07
QVT/ETH 	4.75 	16731.82
R/ETH 	4.47 	16736.29
RCN/ETH 	5.62 	16741.91
RCT/ETH 	255.80 	16997.71
RDN/ETH 	9.79 	17007.50
READ/ETH 	10.73 	17018.23
REF/ETH 	52.00 	17070.24
REN/ETH 	103.75 	17173.99
REQ/ETH 	11.38 	17185.37
RFR/ETH 	22.18 	17207.56
RNT/ETH 	7.87 	17215.42
SALT/ETH 	6.37 	17221.79
SAN/ETH 	7.41 	17229.20
SHOW/ETH 	41.51 	17270.72
SMT/ETH 	0.00 	17270.72
SNC/ETH 	50.37 	17321.09
SNGLS/ETH 	3.48 	17324.57
SNM/ETH 	2.70 	17327.27
SNT/ETH 	15.90 	17343.17
SOC/ETH 	33.07 	17376.23
SPF/ETH 	4.46 	17380.69
SSC/ETH 	17.89 	17398.58
STC/ETH 	73.16 	17471.74
STORJ/ETH 	11.46 	17483.20
SUB/ETH 	3.55 	17486.74
SWFTC/ETH 	18.13 	17504.87
TCT/ETH 	78.06 	17582.94
THETA/ETH 	14.22 	17597.16
TIO/ETH 	73.81 	17670.97
TNB/ETH 	8.43 	17679.40
TOPC/ETH 	7.72 	17687.12
TRA/ETH 	6.47 	17693.59
TRIO/ETH 	93.08 	17786.66
TRUE/ETH 	55.13 	17841.79
TRX/ETH 	173.82 	18015.61
UBTC/ETH 	1.63 	18017.24
UCT/ETH 	44.86 	18062.10
UGC/ETH 	6.43 	18068.52
UKG/ETH 	5.14 	18073.66
UTK/ETH 	7.64 	18081.30
VEE/ETH 	12.69 	18093.98
VIB/ETH 	21.25 	18115.23
VIU/ETH 	4.18 	18119.41
WFEE/ETH 	32.64 	18152.05
WRC/ETH 	9.39 	18161.44
WTC/ETH 	10.59 	18172.03
XMR/ETH 	21.53 	18193.57
XUC/ETH 	20.32 	18213.89
YEE/ETH 	24.12 	18238.00
YOU/ETH 	19.36 	18257.36
YOYOW/ETH 	2.23 	18259.59
ZEC/ETH 	35.90 	18295.49
ZEN/ETH 	17.51 	18313.00
ZIL/ETH 	43.88 	18356.87
ZIP/ETH 	37.11 	18393.98
ZRX/ETH 	35.08 	18429.06
===> 	okex 	18429.06
===> 	paymium 	0.00
ETH/BTC 	49418.02 	49418.02
ETH/USDT 	7.64 	49425.66
LSK/ETH 	135.99 	49561.66
STEEM/ETH 	78.05 	49639.70
ETC/ETH 	345.64 	49985.35
REP/ETH 	366.40 	50351.74
ZEC/ETH 	306.31 	50658.05
GNT/ETH 	789.73 	51447.78
GNO/ETH 	13.79 	51461.56
BCH/ETH 	462.03 	51923.60
ZRX/ETH 	489.50 	52413.10
CVC/ETH 	54.87 	52467.97
OMG/ETH 	182.26 	52650.22
GAS/ETH 	42.37 	52692.59
===> 	poloniex 	52692.59
ALX/ETH 	4.67 	4.67
ENJ/ETH 	9.60 	14.27
CMCT/ETH 	0.00 	14.27
PLC/ETH 	0.00 	14.27
PAL/ETH 	0.00 	14.27
SER/ETH 	1.03 	15.30
LIKE/ETH 	0.00 	15.30
THRT/ETH 	0.00 	15.30
IDH/ETH 	0.00 	15.30
GET/ETH 	0.00 	15.30
CVC/ETH 	0.00 	15.30
OMG/ETH 	0.00 	15.30
LALA/ETH 	10.60 	25.90
GNT/ETH 	0.00 	25.90
DRG/ETH 	13.69 	39.60
FCT/ETH 	1.25 	40.84
SPHTX/ETH 	16.83 	57.68
ONG/ETH 	2.12 	59.79
ETH/BTC 	320.62 	380.42
FSN/ETH 	22.46 	402.88
EZT/ETH 	3.04 	405.92
ECH/ETH 	0.76 	406.68
FLUZ/ETH 	3.77 	410.46
FTX/ETH 	2.38 	412.84
TPT/ETH 	0.80 	413.64
NEO/ETH 	6.47 	420.11
XES/ETH 	0.97 	421.08
RKT/ETH 	45.56 	466.64
SGN/ETH 	0.13 	466.77
STU/ETH 	0.71 	467.48
HAV/ETH 	47.73 	515.21
STAC/ETH 	0.07 	515.28
IND/ETH 	4.76 	520.04
TRX/ETH 	31.17 	551.21
OAX/ETH 	2.02 	553.23
EARTH/ETH 	0.52 	553.75
XNK/ETH 	25.08 	578.83
1WO/ETH 	2.77 	581.60
IXT/ETH 	5.22 	586.82
ADH/ETH 	4.69 	591.51
MITX/ETH 	6.36 	597.87
MTN/ETH 	1.01 	598.88
FLIXX/ETH 	0.79 	599.67
BTRN/ETH 	3.22 	602.90
UBTC/ETH 	0.50 	603.39
ZCO/ETH 	68.17 	671.57
XLM/ETH 	8.23 	679.80
CAN/ETH 	0.36 	680.15
GAT/ETH 	0.22 	680.37
STX/ETH 	3.06 	683.43
GZE/ETH 	1.15 	684.59
QTUM/ETH 	8.39 	692.98
IPSX/ETH 	3.93 	696.91
UKG/ETH 	2.23 	699.14
ETN/ETH 	6.18 	705.32
TPAY/ETH 	10.18 	715.50
LDC/ETH 	17.70 	733.20
DENT/ETH 	4.30 	737.51
HERO/ETH 	6.88 	744.38
SAL/ETH 	8.07 	752.45
MGO/ETH 	14.90 	767.35
VZT/ETH 	2.91 	770.26
RBLX/ETH 	3.39 	773.66
FDX/ETH 	1.91 	775.57
VET/ETH 	11.09 	786.66
WIN/ETH 	2.49 	789.16
MCO/ETH 	13.00 	802.16
QASH/ETH 	28.23 	830.39
BMC/ETH 	2.39 	832.78
STORJ/ETH 	1.28 	834.06
SNIP/ETH 	3.79 	837.86
AMLT/ETH 	0.91 	838.77
===> 	qryptos 	838.77
ETH/BTC 	37132.21 	37132.21
ETH/CAD 	1.91 	37134.11
===> 	quadrigacx 	37134.11
UBTC/ETH 	0.00 	0.00
ETH/CNY 	0.00 	0.00
ETH/INR 	0.00 	0.00
ETH/USD 	1.21 	1.21
ETH/JPY 	0.01 	1.22
ETH/IDR 	0.00 	1.22
ETH/BTC 	3472.44 	3473.66
ETH/SGD 	1.09 	3474.76
ETH/HKD 	0.18 	3474.94
ETH/PHP 	0.03 	3474.97
ETH/EUR 	1.71 	3476.67
ETH/AUD 	1.10 	3477.78
QASH/ETH 	16.67 	3494.45
===> 	quoinex 	3494.45
ETH/BTC 	17.54 	17.54
ETH/USD 	0.00 	17.55
ETH/USNBT 	0.00 	17.55
ETH/BCH 	0.43 	17.98
ETH/CNNBT 	0.00 	17.98
ETH/TUSD 	0.00 	17.98
===> 	southxchange 	17.98
===> 	surbitcoin 	0.00
ETH/EUR 	1.60 	1.60
ETH/BTC 	1324.96 	1326.56
ETH/EURN 	0.13 	1326.69
FDZ/ETH 	79.67 	1406.35
===> 	therock 	1406.35
ETH/HKD 	0.09 	0.09
ETH/USD 	0.03 	0.12
XPA/ETH 	1026.19 	1026.31
QLC/ETH 	0.82 	1027.13
ETH/HKX 	0.00 	1027.13
CBT/ETH 	451.50 	1478.64
ETH/USX 	0.00 	1478.64
===> 	tidebit 	1478.64
ETH/BTC 	460.12 	460.12
WAVES/ETH 	3.13 	463.26
TRCT/ETH 	2.30 	465.55
MSP/ETH 	0.05 	465.60
INPAY/ETH 	0.24 	465.84
MGO/ETH 	0.09 	465.94
BMC/ETH 	0.23 	466.16
PRG/ETH 	0.39 	466.55
